alumni_id,graduation_year,age,events_attended,emails_received,emails_opened,newsletter_clicks,volunteer_events,previous_donations,total_donation_amount,donation_frequency,days_since_last_donation,career_level,industry,days_since_last_interaction,donated_next_12_months
11769,1996,56,7,27,16,14,3,0,0,1,645,Mid,Healthcare,293,1
11770,1991,51,4,34,32,3,5,3,1491,5,938,Executive,Other,435,1
11771,2011,50,0,22,5,7,5,1,7301,3,867,Entry,Education,190,0
11772,1994,43,3,46,38,10,1,1,6460,3,855,Executive,Manufacturing,51,1
11773,1995,32,9,22,17,0,2,4,3048,1,266,Executive,Education,82,0
11774,2001,41,2,50,8,7,0,2,4919,2,516,Entry,Finance,340,0
11775,2007,50,9,14,7,2,3,0,0,4,797,Executive,Finance,187,1
11776,1999,62,4,43,24,7,2,5,6110,2,905,Mid,Other,12,1
11777,2012,63,9,34,30,5,1,5,1817,1,484,Mid,Manufacturing,218,1
11778,1989,55,9,30,3,6,4,3,6613,1,346,Entry,Healthcare,16,1
11779,2019,22,5,11,19,1,0,4,4319,0,602,Senior,Manufacturing,241,1
11780,2011,52,1,11,27,14,5,2,1275,5,663,Senior,Healthcare,339,1
11781,2012,51,6,9,39,0,2,4,7231,5,442,Executive,Technology,157,1
11782,1981,69,2,5,0,5,1,2,2877,5,377,Mid,Technology,165,0
11783,2012,39,0,50,39,11,1,1,4014,5,629,Entry,Manufacturing,138,1
11784,2012,38,9,22,22,2,0,2,4087,0,962,Mid,Technology,410,0
11785,2020,59,2,17,12,3,0,1,1147,4,572,Senior,Technology,293,1
11786,1992,35,8,29,15,12,3,1,237,5,357,Senior,Finance,27,1
11787,2009,44,9,44,25,14,3,0,0,3,537,Executive,Healthcare,409,1
11788,2012,46,10,12,30,8,5,2,7609,1,620,Entry,Other,358,1
11789,1992,36,10,14,0,2,5,3,4595,0,879,Executive,Technology,160,1
11790,2005,67,5,36,16,1,0,3,9737,2,806,Mid,Education,415,1
11791,2001,43,10,21,15,15,0,2,3983,5,209,Mid,Finance,181,1
11792,2018,24,5,42,36,1,2,0,0,0,770,Senior,Healthcare,408,0
11793,1981,40,3,19,9,1,3,3,5606,2,805,Executive,Finance,279,1
11794,2017,65,7,19,37,5,1,4,9178,0,41,Mid,Education,423,1
11795,2018,55,4,44,30,1,3,3,1623,2,815,Mid,Other,154,1
11796,2005,56,6,24,9,10,3,0,0,0,984,Mid,Healthcare,301,1
11797,1994,22,8,19,33,15,0,1,722,0,12,Entry,Manufacturing,213,1
11798,2013,42,4,39,5,6,0,1,1095,5,600,Senior,Manufacturing,339,0
11799,2021,50,10,10,27,6,3,1,3827,4,599,Executive,Finance,352,1
11800,2023,27,4,34,27,6,4,0,0,3,823,Mid,Other,68,1
11801,2019,58,3,12,12,13,4,1,995,1,488,Entry,Manufacturing,476,1
11802,1990,22,5,35,40,12,5,1,5681,3,186,Mid,Healthcare,324,1
11803,1982,22,1,36,11,1,3,0,0,4,62,Mid,Education,493,1
11804,1985,48,2,49,39,6,4,4,992,5,335,Senior,Education,294,1
11805,1988,42,0,19,1,9,5,3,2783,2,554,Entry,Manufacturing,208,1
11806,1985,37,1,22,7,7,5,0,0,3,744,Mid,Technology,156,1
11807,1988,65,1,17,8,7,3,0,0,1,745,Senior,Technology,74,1
11808,2018,61,7,28,7,13,5,2,9968,5,74,Entry,Other,341,1
11809,2010,47,7,44,2,1,0,1,5961,1,764,Mid,Technology,286,0
11810,2011,37,1,18,8,4,0,5,4768,2,824,Executive,Manufacturing,230,1
11811,2020,49,5,32,12,13,0,4,5760,1,148,Senior,Manufacturing,64,1
11812,1991,22,4,15,8,5,1,5,5204,4,990,Mid,Manufacturing,270,1
11813,1987,57,2,10,30,8,0,2,7552,3,693,Mid,Healthcare,82,1
11814,1987,31,4,29,24,5,0,4,8246,1,206,Entry,Technology,73,1
11815,2007,64,4,5,7,9,3,1,84,3,692,Executive,Finance,264,1
11816,1999,38,4,29,30,5,4,5,5976,0,684,Senior,Other,268,1
11817,1986,44,2,6,30,9,4,1,8147,3,240,Entry,Healthcare,375,1
11818,1990,28,2,36,16,9,0,1,7084,2,675,Mid,Other,300,1
11819,1999,65,3,17,18,14,0,3,2779,4,574,Senior,Other,89,1
11820,1995,28,6,37,2,5,0,4,6055,5,893,Mid,Healthcare,389,0
11821,1983,65,1,36,29,8,5,4,2669,1,234,Mid,Manufacturing,359,1
11822,1985,36,9,28,9,9,3,2,1008,5,124,Executive,Manufacturing,299,1
11823,2001,55,3,31,28,6,3,0,0,4,256,Mid,Healthcare,1,1
11824,2005,67,3,8,39,0,3,1,3686,3,91,Senior,Manufacturing,412,1
11825,1982,66,0,28,17,0,4,1,6768,1,736,Mid,Technology,175,1
11826,2020,25,9,27,11,13,1,5,2199,4,706,Senior,Healthcare,124,1
11827,2021,35,7,33,22,3,4,2,9551,2,886,Executive,Other,267,1
11828,1993,35,0,38,10,14,3,4,909,0,206,Mid,Healthcare,214,1
11829,1990,37,7,25,8,11,2,3,3439,0,416,Entry,Healthcare,369,1
11830,1997,28,6,34,23,1,1,4,5882,2,287,Senior,Manufacturing,66,1
11831,1991,53,8,30,24,2,0,3,2913,5,214,Mid,Healthcare,177,1
11832,2002,40,7,24,24,11,5,3,4695,0,697,Entry,Finance,266,1
11833,1991,23,4,20,8,6,4,4,1006,2,637,Senior,Finance,4,1
11834,1992,31,7,7,11,13,5,5,7114,3,793,Entry,Technology,300,1
11835,2004,38,10,41,10,6,1,1,1143,5,766,Mid,Healthcare,201,1
11836,2024,58,9,44,37,13,2,3,7552,5,511,Executive,Healthcare,116,1
11837,1998,33,2,48,27,11,1,5,1224,2,572,Executive,Other,430,1
11838,2015,27,9,29,7,2,4,2,4495,0,367,Entry,Manufacturing,389,1
11839,2024,43,6,27,9,12,3,2,8259,3,400,Mid,Other,335,1
11840,1987,53,3,48,24,1,0,3,9206,5,200,Mid,Education,478,1
11841,2008,62,4,5,35,14,3,1,181,2,580,Senior,Other,470,1
11842,2011,41,8,37,8,12,3,3,6332,2,284,Mid,Education,349,1
11843,2023,22,6,19,40,12,4,2,4946,5,62,Executive,Healthcare,231,1
11844,1997,68,3,21,7,0,3,2,7450,5,645,Mid,Technology,83,1
11845,1985,27,5,38,2,8,3,4,2945,3,750,Senior,Finance,88,1
11846,1997,40,9,21,17,9,4,1,8846,5,763,Senior,Healthcare,226,1
11847,1998,39,10,45,34,2,4,4,3686,1,360,Mid,Healthcare,452,1
11848,2001,27,6,48,16,8,2,5,2288,0,186,Mid,Technology,446,1
11849,2016,66,9,8,35,14,3,5,2831,5,482,Senior,Technology,110,1
11850,2011,54,8,17,27,14,1,5,8913,1,370,Senior,Education,322,1
11851,2020,44,3,8,14,3,0,0,0,3,20,Entry,Healthcare,430,1
11852,1982,44,9,11,18,14,5,5,9392,3,940,Executive,Healthcare,417,1
11853,2007,47,2,50,21,9,0,3,8501,4,940,Executive,Manufacturing,11,1
11854,1989,34,7,13,5,5,4,4,1025,4,854,Entry,Finance,26,1
11855,2014,28,0,27,6,12,5,5,4412,3,802,Entry,Manufacturing,452,1
11856,2008,36,8,37,8,6,4,1,5902,4,307,Executive,Manufacturing,104,1
11857,1994,65,0,37,19,9,2,5,9724,2,45,Senior,Finance,85,1
11858,2012,48,1,24,36,13,3,3,3643,1,193,Executive,Healthcare,451,0
11859,1986,47,7,8,10,5,4,3,8559,3,56,Senior,Education,372,1
11860,1991,54,8,5,1,0,4,3,4650,2,553,Executive,Finance,155,1
11861,2009,36,6,46,21,5,0,3,1249,0,456,Senior,Technology,198,1
11862,2000,57,2,38,35,10,3,3,2983,0,332,Executive,Healthcare,495,1
11863,2010,66,6,31,4,13,2,1,4575,4,746,Entry,Finance,428,1
11864,2003,48,5,25,6,5,4,0,0,4,865,Mid,Finance,481,1
11865,1999,26,1,28,5,4,4,2,9131,2,15,Mid,Other,385,1
11866,2016,23,2,19,21,2,4,0,0,0,644,Mid,Finance,136,1
11867,1983,54,10,39,9,9,0,2,4023,5,512,Senior,Education,462,1
11868,2007,37,9,29,39,2,4,4,7969,3,743,Mid,Manufacturing,30,1
11869,2023,44,9,13,19,10,4,3,589,5,149,Executive,Manufacturing,163,1
11870,1999,59,4,21,27,9,0,4,1782,1,815,Mid,Other,112,1
11871,2003,37,9,25,22,12,4,4,4568,4,633,Senior,Finance,360,1
11872,2011,35,3,17,34,6,3,2,9399,2,793,Senior,Finance,270,1
11873,2020,50,1,7,0,7,3,1,4412,5,801,Senior,Manufacturing,352,1
11874,2015,47,3,8,28,13,0,3,9038,4,881,Executive,Education,445,1
11875,2013,56,7,8,8,2,3,5,4680,2,825,Senior,Healthcare,286,1
11876,2015,36,4,47,8,2,5,4,8990,0,212,Executive,Manufacturing,410,1
11877,1981,24,4,32,21,6,5,0,0,4,390,Senior,Finance,257,1
11878,1994,44,9,11,1,9,5,3,4827,5,280,Entry,Education,200,1
11879,2013,50,2,30,15,11,2,1,5067,2,952,Senior,Education,298,0
11880,2015,55,7,15,39,6,4,3,2994,2,651,Mid,Other,370,1
11881,1985,54,5,28,5,10,2,5,3129,5,670,Mid,Finance,378,1
11882,2018,62,1,47,12,8,3,5,6167,4,538,Entry,Technology,0,1
11883,2021,62,1,14,32,13,0,4,1313,1,341,Senior,Education,210,1
11884,1991,44,8,41,18,5,5,0,0,3,673,Mid,Manufacturing,264,1
11885,1982,28,6,17,14,14,0,4,9239,0,629,Mid,Technology,187,1
11886,2024,24,9,48,32,12,2,1,9279,5,336,Executive,Other,385,1
11887,1997,53,8,46,9,6,3,2,7934,5,74,Executive,Healthcare,356,1
11888,2019,52,5,43,0,10,4,5,5358,4,92,Senior,Manufacturing,240,1
11889,2000,39,4,23,11,9,3,0,0,4,545,Entry,Other,441,1
11890,1994,64,0,23,28,0,5,5,7609,1,114,Senior,Other,192,1
11891,2012,28,5,16,16,6,3,1,1398,0,420,Executive,Other,109,1
11892,2014,62,5,26,3,1,0,1,2733,4,953,Executive,Finance,395,1
11893,2005,22,2,41,28,6,1,5,4067,1,112,Senior,Technology,438,1
11894,1987,35,2,34,6,2,5,4,2357,5,367,Senior,Other,473,1
11895,2015,53,2,50,12,8,4,5,3238,3,59,Senior,Other,393,1
11896,2009,27,2,16,4,12,5,4,9964,2,281,Senior,Other,498,1
11897,2002,60,6,33,5,4,5,5,7989,3,236,Entry,Manufacturing,110,1
11898,2021,31,9,25,33,6,4,4,7210,3,637,Mid,Other,64,0
11899,2023,28,10,15,6,7,5,2,787,3,940,Senior,Education,64,1
11900,1993,47,1,41,27,12,0,3,8234,3,44,Mid,Finance,316,1
11901,1993,55,9,22,9,15,3,3,5784,2,799,Executive,Technology,234,1
11902,1981,51,9,48,3,15,0,4,4643,5,740,Mid,Education,94,1
11903,2016,57,1,31,2,11,3,4,4321,0,196,Senior,Other,458,0
11904,1984,42,2,41,24,1,1,2,4728,0,723,Mid,Finance,196,1
11905,2017,38,9,16,22,10,5,3,5640,5,498,Senior,Finance,290,1
11906,2024,54,6,27,26,0,1,2,3410,1,582,Senior,Technology,394,1
11907,2020,31,2,38,13,6,2,1,1358,1,746,Executive,Technology,195,0
11908,1993,68,6,42,37,14,3,5,9396,4,790,Senior,Technology,37,1
11909,2018,63,8,27,31,5,0,3,537,3,448,Executive,Manufacturing,369,1
11910,2004,33,10,29,22,5,0,4,3868,3,678,Entry,Finance,38,1
11911,1999,37,9,8,39,1,5,0,0,2,194,Senior,Other,148,1
11912,1981,62,10,34,36,2,0,1,4525,3,684,Executive,Healthcare,375,1
11913,2018,53,3,34,2,3,2,5,3583,2,194,Executive,Education,163,1
11914,1985,36,6,17,34,2,4,0,0,4,574,Senior,Technology,365,1
11915,1996,48,8,46,12,1,0,2,1350,1,581,Mid,Finance,219,1
11916,2004,49,7,18,33,2,5,5,9136,1,734,Executive,Other,455,1
11917,2007,38,7,12,23,13,1,2,3856,4,309,Entry,Education,275,0
11918,1981,67,8,28,0,5,0,2,2625,4,794,Mid,Healthcare,42,1
11919,2014,23,4,22,11,8,0,4,4307,5,860,Mid,Education,237,1
11920,2016,57,4,39,7,3,0,2,9042,3,590,Senior,Healthcare,404,1
11921,1984,28,2,29,18,5,5,0,0,1,547,Executive,Other,162,1
11922,1980,34,4,21,8,0,4,1,9187,0,388,Entry,Technology,319,1
11923,2019,36,7,36,27,11,0,4,6714,4,706,Executive,Manufacturing,106,1
11924,1991,46,4,28,13,5,4,1,7197,1,434,Entry,Healthcare,287,1
11925,2015,44,3,11,26,11,4,2,6006,1,728,Executive,Technology,291,1
11926,2024,43,7,17,17,15,2,3,8541,2,799,Senior,Education,104,1
11927,2002,47,6,31,40,2,1,5,1537,1,660,Entry,Other,68,1
11928,2010,54,5,9,5,8,0,4,2728,4,495,Senior,Education,108,1
11929,1990,32,4,40,32,3,0,2,7381,3,784,Executive,Education,179,1
11930,1989,31,4,30,36,6,0,4,4346,1,200,Entry,Other,131,1
11931,1982,46,9,46,24,3,4,3,2366,0,665,Entry,Other,6,1
11932,1993,58,1,49,12,10,3,0,0,4,533,Executive,Manufacturing,481,0
11933,1995,69,3,35,22,5,1,0,0,3,296,Senior,Finance,339,1
11934,1989,64,7,14,35,13,5,5,3875,5,493,Entry,Healthcare,498,1
11935,2008,59,7,50,32,6,0,0,0,3,826,Entry,Other,454,1
11936,1989,62,10,30,20,1,3,3,3601,4,726,Entry,Finance,499,1
11937,1991,66,0,26,33,9,3,1,4174,5,330,Executive,Education,407,1
11938,2009,45,1,16,35,5,3,3,923,3,633,Mid,Manufacturing,148,1
11939,2020,61,4,36,16,7,1,3,618,0,777,Executive,Technology,184,1
11940,1980,67,8,31,9,14,3,2,4400,1,854,Senior,Manufacturing,456,1
11941,1984,54,9,37,22,12,5,0,0,4,260,Mid,Other,402,1
11942,1999,38,10,24,1,12,0,4,3303,1,54,Entry,Finance,467,1
11943,1987,45,10,43,34,14,5,5,9239,1,281,Entry,Education,155,1
11944,2022,58,6,45,13,11,0,1,9890,3,771,Mid,Healthcare,415,1
11945,1991,23,9,44,40,5,2,4,5580,4,874,Entry,Manufacturing,289,1
11946,1980,53,4,17,1,1,4,2,7600,1,794,Entry,Finance,244,1
11947,1999,45,0,18,18,3,3,2,8122,2,741,Executive,Finance,271,1
11948,2007,30,5,48,15,0,5,1,82,0,993,Executive,Technology,37,1
11949,2022,25,7,44,24,14,4,4,92,5,637,Senior,Healthcare,114,1
11950,2016,38,6,26,0,6,4,1,6760,3,441,Entry,Finance,497,0
11951,2016,38,1,22,1,7,4,1,7375,4,258,Senior,Healthcare,336,1
11952,1991,69,4,33,26,9,4,0,0,4,561,Senior,Education,458,1
11953,2016,51,10,47,1,1,4,4,6724,3,735,Mid,Other,118,0
11954,2023,61,3,20,29,9,0,0,0,1,892,Mid,Manufacturing,131,1
11955,2007,32,8,50,9,14,1,0,0,3,793,Entry,Finance,55,1
11956,1994,42,9,39,18,4,3,5,5489,4,145,Mid,Education,423,1
11957,1985,42,0,38,15,10,3,0,0,2,390,Senior,Technology,119,1
11958,2023,39,5,7,12,7,0,3,8983,1,372,Executive,Healthcare,49,1
11959,1999,50,2,8,7,10,5,2,475,5,44,Mid,Other,364,0
11960,1993,45,10,9,30,7,0,2,8695,3,396,Senior,Education,372,1
11961,1981,31,8,14,24,14,4,3,230,4,261,Mid,Healthcare,423,1
11962,1988,66,4,33,38,4,1,1,7021,5,930,Entry,Other,361,0
11963,2016,38,5,36,20,7,3,4,9778,4,478,Mid,Healthcare,81,1
11964,1999,39,10,35,37,13,5,4,9966,4,745,Executive,Finance,369,1
11965,2005,63,8,6,40,5,2,4,6833,2,564,Entry,Healthcare,48,1
11966,2008,69,8,16,28,14,0,0,0,1,484,Mid,Education,47,1
11967,1980,41,7,31,5,14,2,4,3970,3,746,Executive,Technology,133,1
11968,2014,58,8,9,17,4,3,4,4838,1,707,Senior,Finance,237,1
11969,1985,66,3,41,34,12,0,4,383,4,937,Mid,Manufacturing,479,1
11970,2016,39,5,31,26,13,3,2,760,2,515,Mid,Technology,381,1
11971,1984,38,4,27,4,10,0,3,5243,5,571,Senior,Education,388,0
11972,2012,30,4,37,6,3,5,5,3952,2,684,Senior,Finance,334,1
11973,1993,35,3,8,9,4,3,1,942,4,583,Mid,Other,172,1
11974,1991,50,1,25,9,11,2,3,2695,1,485,Executive,Other,399,1
11975,2021,52,5,28,27,3,1,4,1296,5,586,Senior,Healthcare,367,1
11976,1999,25,8,48,35,0,5,1,2147,1,833,Senior,Technology,144,1
11977,2003,39,0,35,9,2,5,1,6874,2,465,Executive,Finance,186,0
11978,2022,41,6,48,34,7,0,3,9831,5,465,Mid,Manufacturing,119,1
11979,2013,68,5,28,34,6,2,3,4396,0,21,Entry,Manufacturing,183,1
11980,2004,64,2,14,36,11,3,3,608,2,395,Mid,Manufacturing,356,1
11981,2008,65,0,6,19,14,2,5,881,5,208,Mid,Other,362,1
11982,2018,30,3,35,12,6,5,3,7316,2,562,Entry,Finance,78,1
11983,2010,34,8,29,10,10,0,5,4891,3,144,Mid,Technology,162,1
11984,2022,36,1,8,18,2,2,0,0,2,419,Mid,Healthcare,7,1
11985,2002,48,2,15,27,8,3,2,7505,0,348,Senior,Technology,98,1
11986,2023,36,1,21,37,15,4,5,1994,5,304,Executive,Healthcare,316,1
11987,2017,49,1,48,3,14,5,2,1323,5,783,Mid,Technology,355,1
11988,1999,58,9,6,36,5,1,4,7768,2,1000,Entry,Technology,26,1
11989,2002,40,10,10,18,7,1,0,0,1,970,Entry,Finance,461,1
11990,2024,47,10,13,36,7,5,1,6903,3,43,Senior,Manufacturing,374,1
11991,1995,47,7,9,13,2,4,3,688,3,106,Mid,Manufacturing,470,1
11992,2021,46,2,24,30,3,0,4,4068,2,149,Mid,Manufacturing,275,1
11993,1987,47,6,33,27,13,2,1,9434,3,605,Mid,Manufacturing,312,1
11994,2000,47,7,25,35,5,2,2,3447,3,263,Mid,Technology,453,1
11995,1980,67,2,13,37,1,4,1,7897,2,109,Entry,Manufacturing,471,1
11996,1987,49,1,32,18,11,4,3,7255,0,17,Entry,Technology,278,1
11997,2008,39,7,12,0,11,3,3,8075,5,749,Senior,Healthcare,355,1
11998,2011,53,2,35,22,10,3,5,8632,2,335,Mid,Education,203,1
11999,2017,24,6,24,27,11,1,5,9416,1,238,Entry,Education,385,1
12000,1984,23,0,31,3,15,0,2,2462,4,885,Mid,Healthcare,410,1
12001,2001,54,5,12,40,6,0,3,5123,0,723,Executive,Technology,159,1
12002,2013,63,8,25,17,1,4,0,0,2,742,Executive,Manufacturing,476,1
12003,1980,40,2,32,38,10,1,4,6149,0,327,Entry,Finance,177,1
12004,2005,38,6,27,24,4,1,2,1752,4,861,Executive,Technology,191,1
12005,2022,65,5,10,17,11,3,2,4629,3,293,Executive,Technology,493,1
12006,1989,54,7,7,5,3,2,1,5916,3,412,Entry,Healthcare,39,1
12007,2009,33,2,9,18,8,0,2,4546,4,460,Senior,Healthcare,359,0
12008,1997,24,2,13,11,12,1,4,3359,3,80,Executive,Finance,235,1
12009,1996,64,3,11,24,12,3,0,0,0,254,Mid,Manufacturing,32,1
12010,2005,47,2,8,34,14,3,1,7604,3,743,Executive,Education,28,1
12011,1987,56,8,43,0,1,3,4,4014,4,362,Senior,Other,32,1
12012,2019,29,10,9,4,6,2,5,899,4,720,Senior,Manufacturing,99,1
12013,1991,57,3,15,0,12,1,2,1189,5,456,Senior,Manufacturing,144,0
12014,2006,28,5,19,7,6,4,3,652,4,897,Senior,Other,329,1
12015,1987,67,7,38,38,15,4,5,7996,1,442,Senior,Other,64,1
12016,2004,67,10,17,17,6,3,3,982,0,809,Executive,Technology,121,1
12017,1983,57,7,11,8,0,3,4,575,4,885,Executive,Finance,42,1
12018,2012,37,4,44,4,7,2,0,0,5,983,Executive,Technology,446,0
12019,1980,45,4,10,3,1,3,3,4307,0,532,Executive,Healthcare,372,0
12020,1998,22,5,43,28,14,5,4,8480,5,237,Senior,Other,208,1
12021,2010,46,9,34,0,14,1,1,6753,1,897,Senior,Education,489,1
12022,1995,31,6,26,29,4,3,2,7740,0,260,Mid,Finance,475,1
12023,1993,37,9,29,0,1,3,0,0,2,272,Executive,Finance,229,1
12024,1984,37,6,32,2,15,1,0,0,1,279,Senior,Manufacturing,126,0
12025,2020,29,3,24,21,12,0,1,4369,1,903,Mid,Technology,355,1
12026,2005,50,5,43,7,4,5,0,0,3,925,Mid,Manufacturing,185,0
12027,2007,60,6,7,17,6,5,4,3595,4,945,Entry,Manufacturing,236,1
12028,1981,49,4,9,24,5,4,0,0,1,149,Executive,Finance,90,1
12029,1985,27,4,5,19,12,3,0,0,0,826,Senior,Education,42,1
12030,1988,37,1,19,30,14,1,0,0,2,151,Executive,Healthcare,420,0
12031,2012,41,6,30,29,11,4,4,1153,0,793,Mid,Manufacturing,45,1
12032,2020,37,5,7,15,4,2,5,3370,0,572,Executive,Other,24,1
12033,2004,28,10,44,1,3,0,2,8288,2,647,Entry,Education,353,1
12034,1992,62,0,45,16,7,3,3,276,5,11,Entry,Other,194,1
12035,1988,35,3,46,9,10,0,5,5404,3,13,Senior,Manufacturing,348,1
12036,1992,64,2,38,6,13,3,0,0,4,510,Senior,Education,98,1
12037,2010,47,2,9,8,7,3,1,8523,1,541,Senior,Technology,490,0
12038,2020,47,6,35,16,0,3,1,4198,4,950,Senior,Other,255,1
12039,1990,35,10,17,8,9,0,4,3696,3,866,Executive,Healthcare,360,1
12040,1983,28,9,47,8,1,5,2,3202,5,444,Executive,Finance,434,1
12041,2013,54,3,5,36,2,2,0,0,2,317,Mid,Technology,329,1
12042,2017,47,7,26,23,12,5,4,306,4,798,Mid,Manufacturing,372,1
12043,1983,66,10,19,38,0,1,3,883,0,731,Senior,Manufacturing,293,1
12044,2017,41,8,30,10,10,1,2,6663,1,237,Executive,Healthcare,245,1
12045,1998,24,2,22,7,2,5,2,6189,1,538,Senior,Other,165,1
12046,1985,25,4,13,24,9,2,4,4289,5,995,Mid,Other,256,0
12047,2013,47,3,5,1,11,2,5,3589,3,768,Executive,Healthcare,309,1
12048,1997,32,9,47,9,7,3,1,3641,3,808,Senior,Healthcare,448,1
12049,1992,23,5,13,23,15,3,5,7336,2,653,Entry,Manufacturing,351,1
12050,2020,35,10,27,15,3,1,2,5108,3,761,Mid,Manufacturing,277,0
12051,2002,65,9,47,18,12,3,1,2162,4,73,Entry,Finance,188,1
12052,1998,51,3,49,30,12,3,2,6709,1,433,Entry,Healthcare,185,0
12053,2024,33,7,6,10,6,2,2,5167,2,297,Executive,Education,181,1
12054,1990,47,2,18,5,6,0,2,3141,3,710,Entry,Finance,274,1
12055,1980,65,10,42,5,15,5,3,6131,0,295,Entry,Education,226,1
12056,2003,54,4,44,31,10,4,1,4603,1,13,Senior,Technology,453,1
12057,1986,34,0,22,38,4,4,3,154,2,611,Executive,Healthcare,33,0
12058,2004,35,5,20,12,11,3,1,3630,1,602,Senior,Finance,206,1
12059,2000,45,10,33,2,15,3,3,8652,4,394,Senior,Other,43,1
12060,1994,55,4,48,40,0,5,3,1396,5,190,Senior,Finance,372,1
12061,1980,65,7,15,34,9,4,3,8982,3,873,Executive,Technology,489,1
12062,1991,47,8,10,37,3,2,4,6797,5,816,Mid,Technology,498,1
12063,1986,42,7,7,16,6,4,3,6594,3,420,Executive,Technology,244,1
12064,1994,49,7,18,2,13,4,5,3709,3,105,Senior,Finance,253,1
12065,2000,69,2,6,33,4,4,5,1867,0,393,Mid,Manufacturing,108,1
12066,1998,57,3,36,11,1,3,2,9880,4,437,Entry,Education,322,1
12067,2008,61,10,35,23,13,3,0,0,0,6,Mid,Other,113,1
12068,2004,23,3,15,5,7,5,3,7263,4,80,Executive,Other,435,1
12069,2012,63,10,26,10,1,4,0,0,4,764,Senior,Education,484,1
12070,2011,30,4,7,26,10,3,0,0,4,651,Entry,Other,277,0
12071,2014,44,8,35,23,7,5,2,456,3,484,Entry,Technology,236,1
12072,2023,36,8,37,17,12,4,0,0,3,356,Senior,Other,28,1
12073,2017,34,9,28,26,10,2,0,0,3,310,Entry,Manufacturing,397,1
12074,2005,44,0,5,40,15,3,5,3529,0,931,Entry,Manufacturing,221,1
12075,1990,38,7,48,20,1,0,0,0,2,505,Entry,Technology,317,1
12076,2014,69,0,19,33,10,5,1,4968,5,518,Executive,Healthcare,270,1
12077,1987,23,1,41,32,15,3,3,8541,4,663,Mid,Finance,241,1
12078,1993,41,6,31,17,15,2,3,4547,0,801,Executive,Healthcare,476,1
12079,1989,41,7,42,2,4,2,0,0,3,637,Entry,Manufacturing,397,1
12080,1981,67,0,31,23,3,3,2,108,5,448,Executive,Technology,370,1
12081,1988,24,2,48,0,0,1,1,7751,3,284,Entry,Finance,450,1
12082,1982,33,6,16,5,13,5,2,1231,2,281,Executive,Education,405,1
12083,2000,61,8,7,18,11,4,2,576,3,73,Mid,Other,96,1
12084,2005,23,7,34,21,7,4,0,0,4,960,Senior,Manufacturing,342,1
12085,1987,57,7,36,7,9,2,4,7566,1,44,Mid,Finance,380,1
12086,1981,35,8,27,4,15,3,0,0,5,528,Executive,Finance,375,1
12087,1985,37,9,6,8,11,1,5,6721,3,744,Executive,Healthcare,262,1
12088,2007,40,2,11,20,2,5,4,370,2,675,Mid,Education,339,1
12089,2008,55,7,38,27,12,0,1,6054,5,456,Executive,Healthcare,6,1
12090,2005,65,0,36,3,3,4,4,97,1,998,Senior,Healthcare,272,1
12091,2004,67,7,43,23,3,5,0,0,5,574,Senior,Healthcare,287,1
12092,1991,27,6,36,7,4,5,0,0,4,406,Mid,Healthcare,380,1
12093,1984,34,7,47,16,2,1,2,9687,4,92,Entry,Manufacturing,334,1
12094,2013,57,0,47,33,8,5,0,0,4,321,Senior,Education,204,1
12095,2016,43,5,18,19,3,4,5,3446,2,465,Executive,Healthcare,183,1
12096,1994,39,6,7,15,13,3,0,0,1,603,Entry,Manufacturing,317,1
12097,2023,33,10,50,9,9,4,3,4811,4,884,Senior,Other,57,1
12098,2015,51,4,36,33,14,0,3,7827,3,553,Entry,Manufacturing,110,1
12099,1994,61,4,47,9,10,3,2,2691,1,752,Executive,Finance,185,1
12100,2022,28,6,40,29,15,2,4,972,4,326,Mid,Finance,130,1
12101,2002,53,10,21,29,10,1,4,9704,1,766,Mid,Technology,88,1
12102,1985,69,2,7,24,3,4,3,7806,5,842,Executive,Manufacturing,496,0
12103,2023,40,5,14,40,5,3,5,2923,3,582,Mid,Technology,479,1
12104,2022,27,6,44,6,14,5,1,5001,0,810,Executive,Manufacturing,335,1
12105,2024,41,0,22,19,7,3,5,808,4,727,Mid,Healthcare,117,1
12106,2000,48,1,7,16,12,4,3,7476,3,822,Senior,Healthcare,256,0
12107,2002,64,3,43,2,6,2,5,5963,2,567,Mid,Technology,109,1
12108,2022,58,7,14,39,3,4,1,5935,5,590,Entry,Healthcare,66,1
12109,1995,69,10,13,35,3,2,4,4230,4,414,Mid,Healthcare,147,1
12110,1994,28,9,50,25,4,5,3,327,0,498,Mid,Finance,219,1
12111,2004,26,5,50,9,9,4,0,0,5,850,Mid,Healthcare,213,1
12112,2015,32,0,15,33,4,3,1,123,3,439,Mid,Finance,483,1
12113,1990,36,9,37,13,11,0,1,753,5,632,Senior,Education,61,1
12114,1994,24,4,40,7,0,0,1,8114,3,713,Executive,Manufacturing,55,0
12115,1983,26,6,30,26,12,5,4,1606,1,431,Senior,Finance,488,1
12116,2000,44,5,31,9,7,3,5,6525,4,947,Senior,Other,436,1
12117,1992,58,8,42,14,9,0,2,3578,0,327,Entry,Other,448,1
12118,2001,30,7,26,36,12,5,0,0,2,256,Executive,Finance,311,0
12119,1998,36,3,30,21,4,2,3,7208,1,641,Executive,Finance,333,1
12120,2013,24,10,26,30,2,3,5,9660,4,860,Entry,Other,428,1
